CaseNum,RYCohort,donatesum,SpouseAlum,SportsAlum,UGAlumAwards,OtherUGAct,EverAssigned,BoardMember,ChildAlum,ParentAlum,SiblingAlum,GradDegree,TotalReunions,OnePlusEvents,Years Lapsed
3682,1984,0,0,0,0,1,0,0,0,0,0,0,1,0,20
3683,1984,1,0,0,0,0,1,0,0,0,0,0,2,1,2
3684,1984,0,0,0,0,0,0,0,0,0,0,0,4,0,25
3685,1984,0,0,0,0,0,0,0,0,0,1,0,0,1,22
3686,1984,0,0,0,0,0,0,0,0,0,0,0,0,1,10
3687,1984,1,0,0,0,1,0,0,0,0,0,0,1,1,14
3688,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,31
3689,1984,1,0,0,0,0,0,1,0,1,0,0,5,1,2
3690,1984,1,0,0,0,1,0,0,0,0,1,0,0,1,15
3691,1984,0,0,0,1,0,0,0,0,1,1,0,0,0,13
3692,1984,1,0,0,0,0,0,0,0,0,0,0,0,1,10
3693,1984,2,0,0,0,0,0,0,0,0,0,0,1,1,1
3694,1984,2,0,1,0,1,0,0,0,0,1,0,7,1,2
3695,1984,0,0,0,0,1,0,1,0,0,0,1,1,1,2
3696,1984,2,0,0,0,0,0,0,0,0,0,1,1,1,2
3697,1984,1,0,0,0,0,0,0,0,0,0,0,0,1,8
3698,1984,0,0,0,0,1,0,0,1,0,0,0,0,1,2
3699,1984,2,0,0,0,0,0,0,0,0,0,1,3,1,1
3700,1984,2,0,0,0,0,0,0,0,0,0,0,1,0,9
3701,1984,2,1,0,0,1,1,1,0,0,0,1,8,1,1
3702,1984,0,0,0,0,0,0,1,0,0,0,0,2,0,30
3703,1984,2,0,0,0,0,0,1,0,0,1,0,6,1,1
3704,1984,0,0,0,0,0,0,0,0,1,0,1,0,1,18
3705,1984,1,1,0,0,1,0,0,0,0,0,0,3,1,7
3706,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,14
3707,1984,0,0,0,0,1,0,0,0,0,0,0,1,1,19
3708,1984,2,0,0,0,1,0,0,0,0,0,0,2,0,9
3709,1984,1,1,0,0,0,0,0,0,0,0,0,0,1,15
3710,1984,0,0,0,0,0,0,0,0,0,0,0,2,0,27
3711,1984,2,1,1,0,0,1,1,0,0,0,0,10,1,1
3712,1984,2,0,0,0,0,1,1,0,0,0,1,6,1,1
3713,1984,2,0,0,0,0,0,0,0,0,1,0,7,1,1
3714,1984,0,0,0,0,0,0,0,0,0,0,0,0,1,30
3715,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3716,1984,0,0,0,0,1,0,0,0,0,0,0,1,1,29
3717,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,29
3718,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,29
3719,1984,0,0,0,0,0,0,0,0,0,1,0,5,1,18
3720,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,30
3721,1984,2,0,0,0,0,0,0,0,0,0,0,4,1,1
3722,1984,0,0,0,0,0,0,0,0,0,0,0,0,1,17
3723,1984,2,0,0,0,0,1,0,0,0,0,0,0,1,1
3724,1984,1,0,0,0,1,0,1,0,0,1,1,4,1,3
3725,1984,0,0,0,0,0,0,0,0,1,1,0,0,0,28
3726,1984,2,0,0,0,1,0,0,0,0,0,0,0,1,1
3727,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,30
3728,1984,1,0,0,0,0,0,0,0,0,0,0,6,0,9
3729,1984,0,0,0,0,0,0,0,0,1,0,0,0,0,23
3730,1984,0,1,1,0,0,0,0,0,0,0,0,1,1,23
3731,1984,0,0,0,0,0,0,0,0,0,0,0,0,1,14
3732,1984,2,1,0,0,0,1,1,0,0,1,0,1,1,1
3733,1984,1,1,0,0,0,0,0,0,0,1,1,5,1,15
3734,1984,0,0,0,0,1,0,0,0,0,0,0,0,0,30
3735,1984,1,0,0,0,1,0,0,0,0,0,0,1,1,15
3736,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,8
3737,1984,2,0,0,0,1,0,0,0,0,0,0,0,1,1
3738,1984,1,0,0,0,0,0,0,0,0,0,0,2,1,5
3739,1984,0,0,0,0,0,0,0,0,0,0,1,0,1,30
3740,1984,1,1,0,0,0,0,0,0,0,0,0,0,1,1
3741,1984,1,0,0,0,0,0,0,0,0,0,0,0,1,7
3742,1984,0,0,1,0,0,0,0,0,0,0,0,3,0,1
3743,1984,2,0,1,0,0,1,0,0,0,0,0,3,1,1
3744,1984,0,0,0,0,0,0,0,0,0,0,0,0,1,29
3745,1984,2,1,1,0,1,1,1,1,0,0,0,7,1,1
3746,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3747,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,16
3748,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3749,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,30
3750,1984,2,0,0,1,0,0,0,0,0,0,1,3,1,2
3751,1984,1,1,0,0,0,0,0,0,0,1,0,6,1,10
3752,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,30
3753,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,30
3754,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,29
3755,1984,0,1,0,0,0,0,0,0,0,0,1,0,0,16
3756,1984,2,0,0,0,0,0,0,0,0,1,0,0,1,1
3757,1984,0,1,0,0,0,0,0,0,0,0,0,0,1,12
3758,1984,2,0,0,0,0,0,0,0,0,0,0,0,1,8
3759,1984,2,1,0,1,0,0,0,0,0,0,0,1,0,1
3760,1984,1,0,0,0,0,0,0,1,1,0,1,9,1,1
3761,1984,2,1,0,0,0,0,0,1,0,1,0,4,1,0
3762,1984,1,0,1,0,0,0,0,0,0,0,0,0,1,7
3763,1984,0,0,0,0,0,0,0,0,0,1,0,2,1,20
3764,1984,2,1,0,0,0,1,0,0,0,0,0,0,1,1
3765,1984,0,0,1,0,0,0,0,0,0,0,0,0,0,22
3766,1984,0,0,0,0,0,0,0,0,0,1,0,0,0,30
3767,1984,1,0,0,0,1,0,0,0,0,0,0,1,1,6
3768,1984,0,0,0,0,0,0,0,0,0,1,0,0,0,30
3769,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,23
3770,1984,2,1,0,0,1,1,1,0,0,1,0,3,1,1
3771,1984,2,0,0,0,0,0,0,0,0,0,0,4,0,1
3772,1984,0,1,0,0,0,1,0,0,0,0,0,8,1,1
3773,1984,2,0,0,0,0,0,0,0,0,0,0,6,1,0
3774,1984,1,1,0,0,0,0,0,0,0,0,0,3,1,0
3775,1984,1,1,0,0,0,0,0,0,0,0,0,2,0,2
3776,1984,1,0,0,0,0,0,0,0,0,0,0,0,1,1
3777,1984,0,0,0,0,0,0,0,0,0,0,0,4,1,16
3778,1984,1,0,0,0,0,0,0,1,0,0,0,0,0,4
3779,1984,2,1,0,0,0,0,0,0,0,0,0,1,1,7
3780,1984,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3781,1984,1,0,0,0,0,0,0,0,0,0,0,2,0,8
3782,1984,0,0,0,0,0,0,0,0,0,0,0,1,1,17
3783,1984,1,0,0,0,0,0,0,0,0,0,0,1,0,14
3784,1984,0,0,0,0,0,0,0,0,0,1,0,5,1,18
3785,1984,1,0,0,0,0,1,1,1,0,1,1,1,1,2
3786,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3787,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,25
3788,1984,0,0,0,0,0,0,0,0,1,0,0,0,0,30
3789,1984,2,1,0,0,0,0,0,0,0,0,0,1,1,1
3790,1984,1,0,1,0,0,0,0,0,0,1,0,0,0,9
3791,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3792,1984,1,1,0,0,0,0,0,0,1,0,0,2,1,1
3793,1984,1,0,0,0,1,0,0,0,0,0,0,1,1,7
3794,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,23
3795,1984,1,0,0,0,0,0,0,0,0,0,0,8,0,1
3796,1984,0,0,0,1,0,0,0,0,0,0,0,0,0,30
3797,1984,0,0,0,0,0,0,0,0,0,1,0,1,0,26
3798,1984,0,0,0,0,0,0,0,0,0,0,0,2,1,23
3799,1984,1,0,0,0,0,0,0,1,0,0,0,0,0,15
3800,1984,2,0,0,0,1,0,0,0,0,0,0,2,1,9
3801,1984,0,0,0,0,1,0,0,0,0,0,0,0,1,2
3802,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,30
3803,1984,0,1,1,0,0,0,0,0,0,0,0,2,1,30
3804,1984,0,0,0,0,0,0,0,0,0,0,0,3,0,1
3805,1984,0,0,0,1,0,0,0,0,1,0,0,2,1,26
3806,1984,1,0,0,0,0,0,0,0,0,1,0,0,0,8
3807,1984,0,0,0,0,0,0,0,0,0,1,0,3,1,25
3808,1984,2,0,0,0,0,0,0,0,0,1,0,0,1,2
3809,1984,2,1,0,1,1,1,1,1,1,0,0,7,1,1
3810,1984,0,0,0,0,1,0,0,0,0,1,0,6,0,18
3811,1984,0,0,0,0,0,0,0,0,0,0,0,2,0,30
3812,1984,2,1,0,0,1,1,0,0,0,0,0,6,1,2
3813,1984,0,0,1,0,0,0,0,0,0,0,0,2,0,1
3814,1984,0,0,1,0,0,0,0,0,0,0,0,0,0,19
3815,1984,2,1,1,0,0,0,0,0,0,0,0,5,1,1
3816,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,15
3817,1984,0,0,0,0,0,0,0,0,0,0,0,2,1,22
3818,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,29
3819,1984,1,0,0,0,0,0,0,0,0,0,0,0,1,8
3820,1984,0,0,0,0,0,0,0,0,0,0,0,0,1,26
3821,1984,1,0,0,0,0,0,0,0,1,1,0,1,0,11
3822,1984,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3823,1984,1,0,1,0,0,0,0,1,0,0,0,0,1,2
3824,1984,0,0,0,0,0,0,0,0,0,1,0,0,0,17
3825,1984,1,0,1,0,0,0,0,0,0,0,0,0,1,3
3826,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,25
3827,1984,2,0,0,0,1,0,0,0,0,1,0,0,1,7
3828,1984,1,0,0,0,0,0,1,0,1,0,1,5,1,1
3829,1984,2,1,0,0,0,1,0,0,0,1,0,7,1,1
3830,1984,1,0,0,0,1,0,0,0,0,0,1,4,0,3
3831,1984,1,0,0,0,0,0,0,1,0,1,0,4,1,1
3832,1984,0,0,0,0,0,0,0,0,0,0,0,0,1,30
3833,1984,0,0,0,0,1,0,0,0,0,0,0,4,0,28
3834,1984,0,1,0,0,0,0,0,0,0,0,0,5,0,30
3835,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,30
3836,1984,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3837,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,30
3838,1984,2,1,0,1,1,0,0,0,0,0,1,1,1,3
3839,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,19
3840,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,27
3841,1984,0,0,0,0,1,0,0,0,0,0,0,0,0,28
3842,1984,0,0,0,0,0,0,0,0,0,0,0,1,0,30
3843,1984,0,0,0,1,0,0,0,0,0,0,1,0,1,30
3844,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,29
3845,1984,0,0,0,0,0,0,0,0,0,1,0,2,0,21
3846,1984,1,0,1,0,0,0,0,0,0,1,0,3,1,13
3847,1984,2,1,0,0,0,0,0,1,0,1,0,6,1,0
3848,1984,1,1,0,0,0,0,0,0,0,0,0,2,0,5
3849,1984,0,0,1,0,0,0,0,0,0,0,0,0,0,30
3850,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,12
3851,1984,1,0,1,0,0,0,0,0,0,0,0,0,0,14
3852,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3853,1984,0,0,0,0,0,0,0,0,0,0,1,0,0,5
3854,1984,2,0,0,0,0,0,0,0,0,0,0,0,1,5
3855,1984,2,1,0,0,0,0,0,0,0,0,0,1,0,4
3856,1984,1,0,0,0,0,0,0,0,0,0,0,0,1,7
3857,1984,1,0,0,0,1,0,1,0,0,1,0,5,1,10
3858,1984,1,1,1,0,1,1,0,1,0,0,0,5,1,1
3859,1984,2,0,0,0,0,0,0,0,0,0,0,7,1,0
3860,1984,1,0,0,0,0,0,0,0,0,0,0,1,0,2
3861,1984,2,0,0,0,1,0,0,0,0,1,0,0,1,6
3862,1984,0,0,0,0,0,0,0,0,0,1,0,7,1,30
3863,1984,0,0,0,0,1,0,0,0,0,0,0,2,0,3
3864,1984,2,0,0,0,0,1,1,1,0,0,1,4,1,3
3865,1984,2,0,0,0,0,0,0,0,0,0,0,10,1,1
3866,1984,1,0,0,0,1,0,0,0,0,0,0,1,0,6
3867,1984,2,0,0,0,1,0,0,0,0,0,0,0,1,1
3868,1984,2,0,0,0,0,0,0,0,0,1,0,0,1,7
3869,1984,1,0,0,0,0,1,1,1,0,0,0,5,1,0
3870,1984,0,0,0,0,0,0,0,0,0,0,0,1,1,26
3871,1984,2,0,0,0,0,0,0,0,0,0,0,1,1,8
3872,1984,2,1,0,0,0,0,0,0,0,1,0,4,1,1
3873,1984,1,0,1,0,1,0,0,0,0,0,0,4,0,3
3874,1984,1,0,0,0,0,0,0,0,0,0,0,0,1,2
3875,1984,0,0,0,0,1,0,0,0,0,0,0,2,1,30
3876,1984,1,0,0,0,0,0,0,0,1,0,0,0,1,8
3877,1984,0,0,0,0,1,0,0,1,0,1,0,0,1,3
3878,1984,0,0,0,0,0,0,0,0,0,0,0,2,0,19
3879,1984,1,0,0,0,0,0,0,0,0,1,0,6,1,5
3880,1984,0,0,0,0,0,0,0,0,0,0,0,0,1,17
3881,1984,2,0,0,0,1,0,0,0,0,0,0,7,1,2
3882,1984,1,1,0,0,1,0,0,0,0,0,0,3,1,1
3883,1984,1,0,0,0,1,0,0,0,0,0,0,0,1,2
3884,1984,0,0,0,1,0,0,0,0,1,0,0,7,0,25
3885,1984,0,0,0,0,1,0,0,0,1,1,0,1,1,30
3886,1984,1,1,0,0,0,0,0,0,0,0,0,2,1,5
3887,1984,0,0,0,0,0,0,0,0,0,0,0,0,1,10
3888,1984,0,0,0,0,0,0,0,1,0,0,1,2,0,5
3889,1984,1,0,0,0,0,0,1,0,0,0,0,3,1,4
3890,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,30
3891,1984,1,0,0,0,0,0,0,0,0,0,1,3,1,2
3892,1984,1,0,0,0,1,0,0,0,0,0,0,3,0,15
3893,1984,1,0,0,0,1,0,0,0,0,0,1,6,1,7
3894,1984,0,0,0,0,0,0,0,0,0,1,0,2,0,16
3895,1984,0,1,0,0,0,0,0,0,1,0,0,0,1,1
3896,1984,2,0,1,0,0,0,0,0,0,0,0,0,0,8
3897,1984,2,1,0,0,0,0,0,0,0,0,1,3,0,1
3898,1984,0,0,0,0,0,0,0,1,1,1,0,0,1,25
3899,1984,0,0,0,0,1,0,0,0,0,0,0,0,0,30
3900,1984,2,0,0,0,0,1,0,0,0,0,0,1,1,1
3901,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,27
3902,1984,2,0,0,0,0,0,0,0,0,0,0,7,1,6
3903,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,30
3904,1984,2,0,0,0,1,0,0,0,0,0,0,2,1,2
3905,1984,2,1,0,0,0,0,0,0,0,0,0,0,0,9
3906,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3907,1984,0,0,1,0,0,0,0,0,0,0,0,0,0,4
3908,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3909,1979,2,0,1,0,0,1,0,0,0,1,0,2,1,4
3910,1984,0,0,0,0,0,0,0,0,0,0,0,1,1,28
3911,1984,2,0,0,0,0,0,0,0,0,0,0,2,0,1
3912,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3913,1984,2,0,0,0,1,1,0,0,0,0,0,1,1,1
3914,1969,0,0,0,0,0,0,0,1,0,0,0,1,1,24
3915,1984,0,0,0,0,0,0,0,0,0,0,0,5,0,19
3916,1984,0,0,0,0,1,0,0,0,1,0,0,0,0,48
3917,1974,0,0,0,0,1,0,0,0,1,0,0,0,0,25
3918,1984,1,0,1,0,0,0,0,0,0,0,0,0,1,3
3919,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3920,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3921,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3922,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3923,1984,1,0,0,0,0,0,0,0,0,0,0,0,1,1
3924,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,25
3925,1989,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3926,1989,0,0,0,0,0,0,0,0,0,0,0,0,1,28
3927,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,19
3928,1989,1,0,0,0,0,0,0,0,0,1,1,0,1,1
3929,1984,2,1,0,0,0,0,0,0,0,0,0,2,0,2
3930,1984,0,0,1,0,0,0,0,0,0,0,0,0,0,48
3931,1984,2,1,0,0,1,0,0,0,0,0,0,1,1,2
3932,1984,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3933,1984,0,0,0,0,0,0,0,0,0,0,0,1,1,10
3934,1984,0,0,0,0,0,0,0,0,0,0,0,0,1,3
3935,1969,1,0,0,0,0,0,0,0,0,0,1,0,1,1
3936,1984,1,0,0,0,1,0,1,0,0,1,0,9,1,0
3937,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3938,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,5
3939,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3940,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3941,1989,0,0,1,0,0,0,0,0,0,0,0,0,0,48
3942,1989,0,0,0,0,0,0,0,0,0,0,0,0,1,16
3943,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3944,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3945,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3946,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,25
3947,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3948,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3949,1989,0,0,0,0,1,1,0,0,1,0,0,0,1,17
3950,1989,0,1,0,0,0,0,0,0,0,1,0,0,0,27
3951,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3952,1984,0,0,0,0,1,0,0,0,0,1,0,0,0,48
3953,1984,0,0,0,0,0,0,0,0,1,0,0,0,0,48
3954,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3955,1984,0,0,0,0,0,0,0,0,1,1,0,0,0,48
3956,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3957,1979,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3958,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,48
3959,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3960,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3961,1989,2,1,0,0,0,0,0,0,0,0,0,0,1,7
3962,1989,0,0,0,0,0,0,0,0,0,0,0,6,0,48
3963,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3964,1989,1,0,0,0,0,0,1,0,1,1,0,2,1,15
3965,1989,2,1,0,0,0,0,0,1,0,0,0,10,1,1
3966,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,48
3967,1989,0,1,0,0,0,0,0,0,0,0,0,1,0,2
3968,1989,1,0,0,0,0,0,0,0,0,1,0,0,0,3
3969,1989,2,0,0,0,0,0,0,0,0,0,0,1,0,9
3970,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3971,1989,1,0,0,0,0,0,0,0,0,0,0,1,1,10
3972,1989,0,0,0,0,0,0,0,0,0,1,0,0,1,25
3973,1989,0,0,0,0,0,0,1,0,0,0,0,18,1,3
3974,1989,2,1,0,0,0,1,0,0,0,0,0,5,1,1
3975,1989,1,0,0,0,1,1,1,0,0,0,0,1,1,1
3976,1989,0,1,0,0,1,0,0,0,0,0,0,3,0,14
3977,1989,1,0,0,0,1,0,0,0,0,1,0,3,1,6
3978,1989,1,1,0,0,0,0,0,0,0,0,0,0,0,2
3979,1989,0,1,1,0,0,0,0,0,0,0,0,0,1,21
3980,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3981,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3982,1989,0,1,0,0,1,0,0,0,0,0,0,0,0,16
3983,1989,1,0,0,0,0,0,0,0,0,0,0,1,1,11
3984,1989,2,1,0,0,1,0,0,0,0,1,0,2,0,8
3985,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,19
3986,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,24
3987,1989,1,1,0,0,0,1,0,0,0,0,1,1,1,14
3988,1989,0,0,0,0,0,0,0,0,0,0,0,0,1,17
3989,1989,2,1,0,0,1,0,0,0,0,0,0,0,0,2
3990,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,23
3991,1989,0,0,0,1,1,0,0,0,1,1,0,2,0,17
3992,1989,1,0,1,0,0,0,0,0,0,0,0,2,0,13
3993,1989,0,0,0,0,0,0,0,0,1,0,0,0,1,11
3994,1989,2,0,0,0,0,0,1,0,0,0,0,3,1,0
3995,1989,2,0,1,0,0,0,0,0,0,0,0,6,1,2
3996,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,25
3997,1989,0,0,0,0,0,0,0,0,0,0,0,1,1,24
3998,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,25
3999,1989,1,0,1,0,0,0,0,0,0,0,0,0,1,6
4000,1989,0,0,1,0,1,0,0,0,0,1,0,0,0,22
4001,1989,1,1,1,0,1,0,0,0,0,0,0,1,0,1
4002,1989,2,0,1,0,0,0,0,0,0,0,0,2,0,9
4003,1989,1,0,0,0,0,0,0,0,1,0,0,0,0,15
4004,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,48
4005,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,48
4006,1989,2,1,0,0,0,1,1,0,0,0,0,2,1,2
4007,1989,2,0,1,1,1,0,0,0,0,0,0,6,1,1
4008,1989,1,1,1,0,1,0,0,0,0,0,0,3,1,15
4009,1989,2,0,0,0,1,0,0,0,1,1,0,2,1,1
4010,1989,0,0,0,1,0,0,1,0,1,0,0,1,0,20
4011,1989,0,0,0,0,1,0,0,0,0,0,0,0,1,5
4012,1989,2,0,0,0,0,1,1,0,0,0,0,2,1,1
4013,1989,2,1,0,0,1,0,0,0,0,0,0,3,0,1
4014,1989,2,0,0,0,0,0,1,0,0,0,1,13,1,2
4015,1989,1,0,0,0,0,0,0,0,0,1,0,0,1,15
4016,1989,0,0,0,0,0,0,0,0,0,0,0,3,0,25
4017,1989,0,0,0,0,0,0,0,0,1,0,0,0,0,13
4018,1989,2,0,0,0,0,0,0,0,0,0,1,0,1,1
4019,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,22
4020,1989,1,0,0,0,1,0,0,0,0,0,0,0,0,2
4021,1989,0,0,0,1,0,0,0,0,0,0,1,0,1,25
4022,1979,0,0,0,0,0,0,0,0,0,0,0,0,1,48
4023,1989,0,0,0,0,1,0,0,0,0,0,0,0,1,48
4024,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,17
4025,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4026,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,25
4027,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,25
4028,1989,0,0,1,0,0,0,0,0,0,1,0,0,0,25
4029,1989,0,0,1,0,0,0,0,0,0,0,0,0,0,24
4030,1989,1,1,1,1,1,0,0,0,1,0,0,0,1,13
4031,1989,1,0,0,0,1,0,0,0,0,0,0,0,0,3
4032,1989,0,0,0,0,1,0,0,0,0,0,0,1,0,19
4033,1989,1,0,0,0,0,0,0,0,0,1,0,2,0,1
4034,1989,0,0,0,0,1,0,0,0,1,1,0,1,0,25
4035,1989,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4036,1989,1,0,0,0,1,0,0,0,0,1,0,0,0,13
4037,1989,2,0,0,0,0,0,0,0,0,0,0,0,0,9
4038,1989,2,0,0,0,0,0,0,0,0,0,0,0,0,1
4039,1989,0,0,1,0,0,0,0,0,0,0,0,0,0,22
4040,1989,1,1,0,0,0,0,0,0,0,0,0,0,0,8
4041,1989,1,1,0,0,1,0,1,0,1,1,0,1,1,1
4042,1989,2,0,0,0,0,0,0,0,0,0,0,3,1,5
4043,1989,0,0,0,0,0,0,0,0,0,0,0,1,0,22
4044,1989,0,0,0,0,0,0,0,0,0,0,0,0,1,25
4045,1989,2,0,0,0,1,0,0,0,0,0,0,1,1,9
4046,1989,1,0,0,0,1,1,1,0,0,0,1,10,1,2
4047,1989,0,1,0,0,0,0,0,0,0,0,1,1,0,1
4048,1989,1,0,0,0,1,0,0,0,0,1,0,5,1,1
4049,1989,0,0,1,0,1,0,0,0,0,0,0,0,0,25
4050,1989,2,0,1,0,0,0,1,0,0,0,0,6,0,1
4051,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,15
4052,1989,2,1,0,0,1,0,0,0,0,0,1,11,1,1
4053,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,25
4054,1989,2,0,0,0,1,0,0,0,0,0,1,0,1,1
4055,1989,0,0,0,0,0,0,0,0,0,1,0,1,0,23
4056,1989,0,0,0,0,0,1,0,1,1,0,0,0,1,2
4057,1989,2,0,1,0,1,0,0,0,0,0,0,0,1,8
4058,1989,0,0,0,0,0,0,0,0,0,1,0,1,1,2
4059,1989,0,0,0,0,1,0,0,0,0,1,0,0,1,4
4060,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,25
4061,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4062,1989,2,0,1,0,1,0,1,0,1,0,0,4,1,1
4063,1989,2,1,0,0,0,1,0,0,0,0,0,1,1,1
4064,1989,1,0,0,0,1,1,0,0,0,0,0,5,1,1
4065,1989,1,0,0,0,0,0,1,0,0,0,0,2,0,1
4066,1989,1,0,1,0,1,0,0,0,0,0,0,1,0,1
4067,1989,1,0,0,0,0,1,0,0,0,1,0,6,1,1
4068,1989,2,1,0,0,0,0,0,0,0,0,0,0,0,3
4069,1989,1,0,0,0,0,0,0,0,0,0,0,1,0,2
4070,1979,2,0,0,0,0,0,0,0,0,0,0,1,0,1
4071,1989,1,0,0,1,0,0,0,0,0,0,0,1,1,9
4072,1989,0,0,0,0,0,0,0,0,0,0,0,0,1,25
4073,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,15
4074,1989,2,1,0,0,0,0,0,0,0,1,0,0,0,1
4075,1989,1,0,0,0,0,0,0,0,0,0,0,1,0,8
4076,1989,2,0,0,0,0,0,0,0,0,1,0,3,0,5
4077,1989,1,1,0,0,0,0,0,0,0,0,0,2,1,4
4078,1989,2,0,0,0,0,1,1,0,0,1,1,4,1,5
4079,1989,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4080,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4081,1989,0,0,1,0,0,0,0,0,0,0,0,2,1,23
4082,1989,0,0,0,0,0,0,0,0,0,1,0,0,0,22
4083,1989,0,0,1,0,0,1,0,0,0,0,0,1,1,13
4084,1989,1,0,0,0,0,0,0,0,1,0,0,3,0,0
4085,1989,1,0,0,0,0,0,0,0,0,0,1,1,1,4
4086,1989,0,0,0,0,0,0,0,0,0,0,0,1,0,16
4087,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,13
4088,1989,0,0,0,0,0,0,0,0,0,0,0,1,0,10
4089,1989,2,1,1,0,0,0,1,0,0,1,0,4,1,1
